panel_id	model_id	analysis_cohort	sensitivity_label	focal_exposure_family	excluded_country_iso3	estimate_term	effect_scale	effect_estimate	ci_lower	ci_upper	p_value	q_value	q_value_scope	stability_label	headline_eligibility	country_filter	year_window	n_country_year_cells	n_countries	covariates	exposure_formula_id	exposure_lambda	exposure_gamma	primary_effect_estimate	same_direction_as_primary	metric_name	metric_value	x_value	predicted_probability	amu_metric	standard_glm_warning_types	n_obs	ridge_effect_alpha_0p01	ridge_effect_alpha_0p1	ridge_effect_alpha_1p0	all_ridge_effects_negative	source_file	notes
formulation_country_summary		C_IPW		v2	PHL													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Philippines;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	PLW													25								known_prn_fraction	0.04										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Palau;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	PNG													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Papua New Guinea;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	POL													27								known_prn_fraction	0.5925925925925926										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Poland;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	PRK													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=North Korea;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	PRT													28								known_prn_fraction	0.07142857142857142										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Portugal;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	PRY													25								known_prn_fraction	0.48										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Paraguay;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	PSE													2								known_prn_fraction	0.0										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=occupied Palestinian territory, including east Jerusalem;dominant_primary_series_formulation=unknown;dominant_booster_formulation=none_recorded;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	PYF													21								known_prn_fraction	0.0										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=French Polynesia;dominant_primary_series_formulation=unknown;dominant_booster_formulation=none_recorded;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	QAT													25								known_prn_fraction	0.32										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Qatar;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	ROU													25								known_prn_fraction	0.28										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Romania;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	RUS													25								known_prn_fraction	0.56										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Russian Federation;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	RWA													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Rwanda;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	SAU													25								known_prn_fraction	0.48										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Saudi Arabia;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	SDN													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Sudan;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	SEN													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Senegal;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	SGP													25								known_prn_fraction	0.2										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Singapore;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	SLB													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Solomon Islands;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	SLE													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Sierra Leone;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	SLV													25								known_prn_fraction	0.56										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=El Salvador;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	SMR													25								known_prn_fraction	0.12										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=San Marino;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	SOM													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Somalia;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	SRB													25								known_prn_fraction	0.6										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Serbia;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	SSD													18								known_prn_fraction	0.7777777777777778										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=South Sudan;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	STP													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Sao Tome and Principe;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	SUR													25								known_prn_fraction	0.52										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Suriname;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	SVK													26								known_prn_fraction	0.19230769230769232										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Slovakia;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	SVN													28								known_prn_fraction	0.17857142857142858										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Slovenia;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	SWE													28								known_prn_fraction	0.03571428571428571										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Sweden;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	SWZ													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Eswatini;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	SXM													2								known_prn_fraction	0.0										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Sint Maarten (Dutch part);dominant_primary_series_formulation=unknown;dominant_booster_formulation=none_recorded;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	SYC													25								known_prn_fraction	0.92										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Seychelles;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	SYR													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Syria;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	TCA													11								known_prn_fraction	0.0										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Turks and Caicos Islands;dominant_primary_series_formulation=unknown;dominant_booster_formulation=none_recorded;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	TCD													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Chad;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	TGO													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Togo;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	THA													25								known_prn_fraction	0.92										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Thailand;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	TJK													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Tajikistan;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	TKL													22								known_prn_fraction	0.0										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Tokelau;dominant_primary_series_formulation=unknown;dominant_booster_formulation=none_recorded;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	TKM													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Turkmenistan;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	TLS													23								known_prn_fraction	1.0										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Timor-Leste;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	TON													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Tonga;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	TTO													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Trinidad and Tobago;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	TUN													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Tunisia;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	TUR													25								known_prn_fraction	0.2										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Türkiye;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	TUV													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Tuvalu;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	TZA													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Tanzania;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	UGA													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Uganda;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	UKR													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Ukraine;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	URY													25								known_prn_fraction	0.44										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Uruguay;dominant_primary_series_formulation=ap_or_mixed_unknown_prn;dominant_booster_formulation=ap_or_mixed_unknown_prn;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	USA													25								known_prn_fraction	1.0										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=United States;dominant_primary_series_formulation=ap_prn_positive;dominant_booster_formulation=ap_prn_positive;dominant_prn_in_vaccine_curated=yes;dominant_formulation_confidence=high
formulation_country_summary		C_IPW		v2	UZB													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Uzbekistan;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	VCT													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Saint Vincent and the Grenadines;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	VEN													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Venezuela;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	VGB													11								known_prn_fraction	0.0										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Virgin Islands, British;dominant_primary_series_formulation=unknown;dominant_booster_formulation=none_recorded;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	VNM													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Vietnam;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	VUT													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Vanuatu;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	WLF													11								known_prn_fraction	0.0										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Wallis and Futuna;dominant_primary_series_formulation=unknown;dominant_booster_formulation=none_recorded;dominant_prn_in_vaccine_curated=unknown;dominant_formulation_confidence=unknown
formulation_country_summary		C_IPW		v2	WSM													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Samoa;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	YEM													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Yemen;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	ZAF													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=South Africa;dominant_primary_series_formulation=ap_prn_negative;dominant_booster_formulation=ap_prn_negative;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	ZMB													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Zambia;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
formulation_country_summary		C_IPW		v2	ZWE													25								known_prn_fraction	0.96										outputs/workflow/epi/formulation_curation_summary.tsv	country_name=Zimbabwe;dominant_primary_series_formulation=wp_only;dominant_booster_formulation=wp_or_unknown;dominant_prn_in_vaccine_curated=no;dominant_formulation_confidence=medium
sensitivity_diagnostics	m7_primary_ipw_ap_exposure_v3_glm			v3																												34					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-16.714081867206275;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588
sensitivity_diagnostics	m7_primary_ipw_ap_exposure_v2_glm			v2																												34					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-15.122337136872957;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000
sensitivity_diagnostics	m7_primary_ipw_ap_exposure_v1_glm			v1																												34					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-16.797214690062226;workflow_native_m7_primary_v1;response_uses_ipw_prevalence;aPExposure_V1_uses_DTP3_plus_years_since_first_routine_ap_intro_plus_booster_flag
sensitivity_diagnostics	m7_legacy_dtp3_proxy_glm			dtp3																												34					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-11.975588893749732;legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure
sensitivity_diagnostics	m7_primary_ipw_ap_exposure_v3_cluster_robust			v3																												34					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-16.714081867206275;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588;cluster_robust_se_by_country
sensitivity_diagnostics	m7_primary_ipw_ap_exposure_v2_cluster_robust			v2																												34					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-15.122337136872957;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000;cluster_robust_se_by_country
sensitivity_diagnostics	m7_exclude_usa_ap_exposure_v3_glm			v3																												16					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-5.217694025738872;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588;explicit_exclusion=USA
sensitivity_diagnostics	m7_exclude_usa_ap_exposure_v2_glm			v2																												16					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-5.211673444582308;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000;explicit_exclusion=USA
sensitivity_diagnostics	m7_exclude_post2020_china_ap_exposure_v3_glm			v3																												30					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-14.872945046723952;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588;explicit_exclusion=proxy_for_mr_dominant_post2020_china_rows
sensitivity_diagnostics	m7_exclude_usa_ap_exposure_v1_glm			v1																												16					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=False;log_likelihood=;fit_failed:Singular matrix
sensitivity_diagnostics	m7_exclude_usa_legacy_dtp3_glm			dtp3																												16					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-2.601674402567209;legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;explicit_exclusion=USA
sensitivity_diagnostics	m7_exclude_post2020_china_ap_exposure_v2_glm			v2																												30					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-14.029284267086405;workflow_native_m7_primary_v2;response_uses_ipw_prevalence;aPExposure_V2_uses_DTP3_plus_curated_ap_timing_plus_booster_flag_plus_PRN_formulation_status;v2_known_fraction=1.000;explicit_exclusion=proxy_for_mr_dominant_post2020_china_rows
sensitivity_diagnostics	m7_exclude_post2020_china_ap_exposure_v1_glm			v1																												30					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-14.554695326502673;workflow_native_m7_primary_v1;response_uses_ipw_prevalence;aPExposure_V1_uses_DTP3_plus_years_since_first_routine_ap_intro_plus_booster_flag;explicit_exclusion=proxy_for_mr_dominant_post2020_china_rows
sensitivity_diagnostics	m7_exclude_post2020_china_legacy_dtp3_glm			dtp3																												30					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-10.804384659395044;legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;explicit_exclusion=proxy_for_mr_dominant_post2020_china_rows
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v3_exclude_BRA_glm			v3	BRA																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-9.885397468330924;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588;leave_one_country_out=BRA
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v3_exclude_CHN_glm			v3	CHN																											26					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-13.643615095729162;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588;leave_one_country_out=CHN
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v3_exclude_FRA_glm			v3	FRA																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-15.821442048000572;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588;leave_one_country_out=FRA
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v3_exclude_GBR_glm			v3	GBR																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-16.255626691790063;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588;leave_one_country_out=GBR
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v3_exclude_GTM_glm			v3	GTM																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-16.71408186540344;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588;leave_one_country_out=GTM
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v3_exclude_JPN_glm			v3	JPN																											33					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-15.990225205556177;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588;leave_one_country_out=JPN
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v3_exclude_NZL_glm			v3	NZL																											32					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-14.948305760096336;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588;leave_one_country_out=NZL
sensitivity_diagnostics	m7_leave_one_country_out_ap_exposure_v3_exclude_USA_glm			v3	USA																											16					outputs/workflow/epi/panel_model_diagnostics.tsv	converged=True;log_likelihood=-5.217694025738872;workflow_native_m7_primary_v3;response_uses_ipw_prevalence;aPExposure_V3_uses_DTP3_plus_curated_ap_timing_plus_role_specific_product_metadata_on_routine_primary_and_booster_exposure;v3_known_fraction=0.588;leave_one_country_out=USA
