sample_id_canonical	run_accession	source	platform	reads_available	library_layout	fastq_ftp	fastq_md5	fastq_bytes	study_accession
SAMN12585532	SRR11855940;SRR9974526	step5_sra_linkage	Oxford Nanopore; Illumina	true					
SAMN12589388	SRR9997137	step5_sra_linkage	nan	nan					
SAMN12589487	SRR10002466	step5_sra_linkage	nan	nan					
SAMN12589492	SRR10002461	step5_sra_linkage	nan	nan					
SAMN12589504	SRR10002481	step5_sra_linkage	nan	nan					
SAMN12589506	SRR10002516	step5_sra_linkage	nan	nan					
SAMN12589529	SRR10002389	step5_sra_linkage	nan	nan					
SAMN12912179	SRR10247378	step5_sra_linkage	nan	nan					
SAMN12912184	SRR10247384	step5_sra_linkage	nan	nan					
SAMN12912188	SRR10247380	step5_sra_linkage	nan	nan					
SAMN12912193	SRR10247400	step5_sra_linkage	nan	nan					
SAMN12912197	SRR10247396;SRR10806591	step5_sra_linkage	nan	nan					
SAMN12912203	SRR10247390	step5_sra_linkage	nan	nan					
SAMN12912208	SRR10247387;SRR10806547	step5_sra_linkage	nan	nan					
SAMN12912215	SRR10810091	step5_sra_linkage	nan	nan					
SAMN12912225	SRR10810102	step5_sra_linkage	nan	nan					
SAMN12912230	SRR10810096	step5_sra_linkage	nan	nan					
SAMN13699847	SRR10806525	step5_sra_linkage	nan	nan					
SAMN13699850	SRR10806590	step5_sra_linkage	nan	nan					
SAMN13699855	SRR10806585	step5_sra_linkage	nan	nan					
SAMN13699860	SRR10806579	step5_sra_linkage	nan	nan					
SAMN13699865	SRR10806574	step5_sra_linkage	nan	nan					
SAMN13699870	SRR10806568	step5_sra_linkage	nan	nan					
SAMN13699875	SRR10806563	step5_sra_linkage	nan	nan					
SAMN13699876	SRR10806562	step5_sra_linkage	nan	nan					
SAMN13699877	SRR10806561	step5_sra_linkage	nan	nan					
SAMN13699878	SRR10806560	step5_sra_linkage	nan	nan					
SAMN13699879	SRR10806559	step5_sra_linkage	nan	nan					
SAMN13699880	SRR10806557	step5_sra_linkage	nan	nan					
SAMN13699885	SRR10806552	step5_sra_linkage	nan	nan					
SAMN13699890	SRR10806546	step5_sra_linkage	nan	nan					
SAMN13699968	SRR10806622	step5_sra_linkage	nan	nan					
SAMN13699977	SRR10806612	step5_sra_linkage	nan	nan					
SAMN14488162	SRR11455842	step5_sra_linkage	nan	nan					
SAMN14488166	SRR11455695	step5_sra_linkage	nan	nan					
SAMN14488172	SRR11455840	step5_sra_linkage	nan	nan					
SAMN14488178	SRR11455753	step5_sra_linkage	nan	nan					
SAMN14488186	SRR11455740	step5_sra_linkage	nan	nan					
SAMN14488187	SRR11455739	step5_sra_linkage	PacBio Sequel II; Illumina MiSeq	true					
SAMN14488194	SRR11455703	step5_sra_linkage	nan	nan					
SAMN14488199	SRR11455698	step5_sra_linkage	nan	nan					
SAMN14488204	SRR11455692	step5_sra_linkage	nan	nan					
SAMN14488208	SRR11455688	step5_sra_linkage	nan	nan					
SAMN14488213	SRR11455682	step5_sra_linkage	nan	nan					
SAMN14488218	SRR11455733	step5_sra_linkage	nan	nan					
SAMN14488222	SRR11455728	step5_sra_linkage	nan	nan					
SAMN14488227	SRR11455723	step5_sra_linkage	nan	nan					
SAMN14488232	SRR11455717	step5_sra_linkage	nan	nan					
SAMN14488233	SRR11455716	step5_sra_linkage	nan	nan					
SAMN14488234	SRR11455715	step5_sra_linkage	nan	nan					
SAMN14488235	SRR11455714	step5_sra_linkage	nan	nan					
SAMN14488236	SRR11455713	step5_sra_linkage	nan	nan					
SAMN14488237	SRR11455712	step5_sra_linkage	nan	nan					
SAMN14488238	SRR11455711	step5_sra_linkage	nan	nan					
SAMN14488239	SRR11455710	step5_sra_linkage	nan	nan					
SAMN14488240	SRR11455709	step5_sra_linkage	nan	nan					
SAMN14488241	SRR11455708	step5_sra_linkage	nan	nan					
SAMN14488242	SRR11455783	step5_sra_linkage	nan	nan					
SAMN14488247	SRR11455778	step5_sra_linkage	nan	nan					
SAMN14488248	SRR11455777	step5_sra_linkage	nan	nan					
SAMN14488249	SRR11455776	step5_sra_linkage	nan	nan					
SAMN14488250	SRR11455775	step5_sra_linkage	nan	nan					
SAMN14488255	SRR11455769	step5_sra_linkage	nan	nan					
SAMN14488256	SRR11455768	step5_sra_linkage	nan	nan					
SAMN14488257	SRR11455767	step5_sra_linkage	nan	nan					
SAMN14488258	SRR11455766	step5_sra_linkage	nan	nan					
SAMN14488263	SRR11455838	step5_sra_linkage	nan	nan					
SAMN14488268	SRR11455833	step5_sra_linkage	nan	nan					
SAMN14488273	SRR11455827	step5_sra_linkage	nan	nan					
SAMN14488278	SRR11455822	step5_sra_linkage	nan	nan					
SAMN14488279	SRR11455821	step5_sra_linkage	nan	nan					
SAMN14488281	SRR11455819	step5_sra_linkage	nan	nan					
SAMN14488285	SRR11455814	step5_sra_linkage	nan	nan					
SAMN14488287	SRR11455812	step5_sra_linkage	nan	nan					
SAMN14488289	SRR11455810	step5_sra_linkage	nan	nan					
SAMN14488290	SRR11455809	step5_sra_linkage	nan	nan					
SAMN14488292	SRR11455806	step5_sra_linkage	nan	nan					
SAMN14488293	SRR11455805	step5_sra_linkage	nan	nan					
SAMN14488294	SRR11455804	step5_sra_linkage	PacBio Sequel II; Illumina MiSeq	true					
SAMN14488295	SRR11455803	step5_sra_linkage	nan	nan					
SAMN14488296	SRR11455802	step5_sra_linkage	nan	nan					
SAMN14488297	SRR11455801	step5_sra_linkage	nan	nan					
SAMN14488298	SRR11455800	step5_sra_linkage	nan	nan					
SAMN14488299	SRR11455799	step5_sra_linkage	nan	nan					
SAMN14488300	SRR11455798	step5_sra_linkage	nan	nan					
SAMN14488301	SRR11455797	step5_sra_linkage	nan	nan					
SAMN14488302	SRR11455795	step5_sra_linkage	nan	nan					
SAMN14488303	SRR11455794	step5_sra_linkage	nan	nan					
SAMN14488304	SRR11455793	step5_sra_linkage	nan	nan					
SAMN14488305	SRR11455792	step5_sra_linkage	nan	nan					
SAMN14488306	SRR11455791	step5_sra_linkage	nan	nan					
SAMN14488307	SRR11455790	step5_sra_linkage	nan	nan					
SAMN14488308	SRR11455789	step5_sra_linkage	nan	nan					
SAMN14488309	SRR11455788	step5_sra_linkage	nan	nan					
SAMN14488310	SRR11455787	step5_sra_linkage	nan	nan					
SAMN14488311	SRR11455786	step5_sra_linkage	nan	nan					
SAMN14488312	SRR11455784	step5_sra_linkage	nan	nan					
SAMN14488313	SRR11455763	step5_sra_linkage	nan	nan					
SAMN14488314	SRR11455761	step5_sra_linkage	nan	nan					
SAMN14488315	SRR11455760	step5_sra_linkage	nan	nan					
SAMN14488316	SRR11455759	step5_sra_linkage	nan	nan					
SAMN14488317	SRR11455758	step5_sra_linkage	nan	nan					
SAMN14488318	SRR11455757	step5_sra_linkage	nan	nan					
SAMN14488319	SRR11455756	step5_sra_linkage	nan	nan					
SAMN14488320	SRR11455755	step5_sra_linkage	nan	nan					
SAMN14488322	SRR11455752	step5_sra_linkage	nan	nan					
SAMN14488323	SRR11455751	step5_sra_linkage	nan	nan					
SAMN14488324	SRR11455750	step5_sra_linkage	nan	nan					
SAMN14488325	SRR11455749	step5_sra_linkage	nan	nan					
SAMN16357507	SRR13674456;SRR13674457	step5_sra_linkage	nan	nan					
SAMN16357508	SRR13674458;SRR13674459	step5_sra_linkage	Pacbio; Illumina	true					
SAMN16357509	SRR13674460;SRR13674461	step5_sra_linkage	Pacbio; Illumina	true					
SAMN16357510	SRR13674462;SRR13674463	step5_sra_linkage	nan	nan					
SAMN16357511	SRR13674464;SRR13674465	step5_sra_linkage	nan	nan					
SAMN18620744	SRR14288235	step5_sra_linkage	nan	nan					
SAMN18620745	SRR14288234	step5_sra_linkage	nan	nan					
SAMN18620746	SRR14288232	step5_sra_linkage	nan	nan					
SAMN18620747	SRR14288231	step5_sra_linkage	nan	nan					
SAMN18620748	SRR14288230	step5_sra_linkage	nan	nan					
SAMN18620749	SRR14288229	step5_sra_linkage	nan	nan					
SAMN18620750	SRR14288228	step5_sra_linkage	nan	nan					
SAMN18620751	SRR14288227	step5_sra_linkage	PacBio Sequel II; Illumina MiSeq	true					
SAMN18620752	SRR14288226	step5_sra_linkage	nan	nan					
SAMN18620753	SRR14288225	step5_sra_linkage	nan	nan					
SAMN18620754	SRR14288224	step5_sra_linkage	nan	nan					
SAMN18620755	SRR14288223	step5_sra_linkage	nan	nan					
SAMN18620757	SRR14288220	step5_sra_linkage	nan	nan					
SAMN18620758	SRR14288219	step5_sra_linkage	nan	nan					
SAMN18620759	SRR14288218	step5_sra_linkage	nan	nan					
SAMN18620760	SRR14288217	step5_sra_linkage	nan	nan					
SAMN18620761	SRR14288216	step5_sra_linkage	nan	nan					
SAMN18620762	SRR14288215	step5_sra_linkage	nan	nan					
SAMN18620763	SRR14288214	step5_sra_linkage	nan	nan					
SAMN18620764	SRR14288213	step5_sra_linkage	nan	nan					
SAMN18620768	SRR14288208	step5_sra_linkage	nan	nan					
SAMN18620772	SRR14288204	step5_sra_linkage	nan	nan					
SAMN18620777	SRR14288354	step5_sra_linkage	nan	nan					
SAMN18620781	SRR14288350	step5_sra_linkage	nan	nan					
SAMN18620787	SRR14288343	step5_sra_linkage	PacBio Sequel II; Illumina MiSeq	true					
SAMN18620792	SRR14288338	step5_sra_linkage	nan	nan					
SAMN18620797	SRR14288332	step5_sra_linkage	nan	nan					
SAMN18620802	SRR14288327	step5_sra_linkage	nan	nan					
SAMN18620807	SRR14288321	step5_sra_linkage	nan	nan					
SAMN18620809	SRR14288319	step5_sra_linkage	nan	nan					
SAMN18620814	SRR14288314	step5_sra_linkage	PacBio Sequel II; Illumina MiSeq	true					
SAMN18620816	SRR14288311	step5_sra_linkage	nan	nan					
SAMN18620820	SRR14288307	step5_sra_linkage	nan	nan					
SAMN18620821	SRR14288306	step5_sra_linkage	nan	nan					
SAMN18620822	SRR14288305	step5_sra_linkage	nan	nan					
SAMN18620823	SRR14288304	step5_sra_linkage	nan	nan					
SAMN18620824	SRR14288303	step5_sra_linkage	nan	nan					
SAMN18620825	SRR14288302	step5_sra_linkage	nan	nan					
SAMN18620830	SRR14288296	step5_sra_linkage	PacBio Sequel II; Illumina MiSeq	true					
SAMN22091639	SRR17115540;SRR17115541	step5_sra_linkage	Pacbio; Illumina	true					
SAMN22091640	SRR17115542;SRR17115543	step5_sra_linkage	Pacbio; Illumina	true					
SAMN24719540	SRR17522503	step5_sra_linkage	nan	nan					
SAMN24719541	SRR17522502	step5_sra_linkage	nan	nan					
SAMN30963780	SRR21769819	step5_sra_linkage	nan	nan					
SAMN30963782	SRR21769817	step5_sra_linkage	Illumina MiSeq	true					
SAMN30963783	SRR21769816	step5_sra_linkage	nan	nan					
SAMN30963784	SRR21769815	step5_sra_linkage	Illumina MiSeq	true					
SAMN30963785	SRR21769813	step5_sra_linkage	nan	nan					
SAMN30963786	SRR21769812	step5_sra_linkage	Illumina MiSeq	true					
SAMN33015657	SRR26202563	step5_sra_linkage	nan	nan					
SAMN33015658	SRR26202562	step5_sra_linkage	nan	nan					
SAMN33015659	SRR26202551	step5_sra_linkage	nan	nan					
SAMN33015660	SRR26202540	step5_sra_linkage	nan	nan					
SAMN33015661	SRR26202537	step5_sra_linkage	nan	nan					
SAMN33015662	SRR26202536	step5_sra_linkage	PacBio RSII	true					
SAMN33015663	SRR26202535	step5_sra_linkage	PacBio RSII	true					
SAMN33015664	SRR26202534	step5_sra_linkage	PacBio RSII	true					
SAMN33015665	SRR26202533	step5_sra_linkage	PacBio RSII	true					
SAMN33015666	SRR26202532	step5_sra_linkage	PacBio RSII	true					
SAMN33015667	SRR26202561	step5_sra_linkage	nan	nan					
SAMN33015668	SRR26202560	step5_sra_linkage	nan	nan					
SAMN33015669	SRR26202559	step5_sra_linkage	nan	nan					
SAMN33015670	SRR26202558	step5_sra_linkage	PacBio RSII	true					
SAMN33015671	SRR26202557	step5_sra_linkage	nan	nan					
SAMN33015672	SRR26202556	step5_sra_linkage	PacBio RSII	true					
SAMN33015673	SRR26202555	step5_sra_linkage	PacBio RSII	true					
SAMN33015674	SRR26202554	step5_sra_linkage	nan	nan					
SAMN33015675	SRR26202553	step5_sra_linkage	PacBio RSII	true					
SAMN33015676	SRR26202552	step5_sra_linkage	PacBio RSII	true					
SAMN33015677	SRR26202550	step5_sra_linkage	PacBio RSII	true					
SAMN33015678	SRR26202549	step5_sra_linkage	nan	nan					
SAMN33015679	SRR26202548	step5_sra_linkage	nan	nan					
SAMN33015680	SRR26202547	step5_sra_linkage	nan	nan					
SAMN33015681	SRR26202546	step5_sra_linkage	nan	nan					
SAMN33015682	SRR26202545	step5_sra_linkage	nan	nan					
SAMN33015683	SRR26202544	step5_sra_linkage	PacBio RSII	true					
SAMN33015684	SRR26202543	step5_sra_linkage	nan	nan					
SAMN33015685	SRR26202542	step5_sra_linkage	nan	nan					
SAMN33015686	SRR26202541	step5_sra_linkage	nan	nan					
SAMN33015687	SRR26202539	step5_sra_linkage	nan	nan					
SAMN33015688	SRR26202538	step5_sra_linkage	PacBio RSII	true					
SAMN42391088	SRR31303485	step5_sra_linkage	nan	nan					
SAMN42391089	SRR31303424	step5_sra_linkage	nan	nan					
SAMN42391090	SRR31303423	step5_sra_linkage	nan	nan					
SAMN42391091	SRR31303483	step5_sra_linkage	nan	nan					
SAMN42391092	SRR31303482	step5_sra_linkage	nan	nan					
SAMN42391093	SRR31303481	step5_sra_linkage	nan	nan					
SAMN42391094	SRR31303484	step5_sra_linkage	nan	nan					
SAMN42391095	SRR31303476	step5_sra_linkage	nan	nan					
SAMN42391096	SRR31303475	step5_sra_linkage	nan	nan					
SAMN42391097	SRR31303474	step5_sra_linkage	Illumina NovaSeq	true					
SAMN42391098	SRR31303472	step5_sra_linkage	nan	nan					
SAMN42391099	SRR31303471	step5_sra_linkage	Illumina NovaSeq	true					
SAMN42391100	SRR31303470	step5_sra_linkage	nan	nan					
SAMN42391101	SRR31303469	step5_sra_linkage	nan	nan					
SAMN42391102	SRR31303466	step5_sra_linkage	nan	nan					
SAMN42391103	SRR31303465	step5_sra_linkage	nan	nan					
SAMN42391104	SRR31303464	step5_sra_linkage	nan	nan					
SAMN42391105	SRR31303473	step5_sra_linkage	nan	nan					
SAMN42391106	SRR31303463	step5_sra_linkage	nan	nan					
SAMN42391107	SRR31303462	step5_sra_linkage	nan	nan					
SAMN42391108	SRR31303451	step5_sra_linkage	nan	nan					
SAMN42391109	SRR31303440	step5_sra_linkage	nan	nan					
SAMN42391110	SRR31303429	step5_sra_linkage	Illumina NovaSeq	true					
SAMN42391111	SRR31303425	step5_sra_linkage	nan	nan					
SAMN42391112	SRR31303480	step5_sra_linkage	nan	nan					
SAMN42391113	SRR31303477	step5_sra_linkage	nan	nan					
SAMN42391114	SRR31303479	step5_sra_linkage	nan	nan					
SAMN42391115	SRR31303478	step5_sra_linkage	nan	nan					
SAMN42391116	SRR31303468	step5_sra_linkage	nan	nan					
SAMN42391117	SRR31303467	step5_sra_linkage	nan	nan					
SAMN42391118	SRR31303461	step5_sra_linkage	nan	nan					
SAMN42391119	SRR31303460	step5_sra_linkage	nan	nan					
SAMN42391120	SRR31303459	step5_sra_linkage	nan	nan					
SAMN42391121	SRR31303458	step5_sra_linkage	nan	nan					
SAMN42391122	SRR31303457	step5_sra_linkage	nan	nan					
SAMN42391123	SRR31303456	step5_sra_linkage	Illumina NovaSeq	true					
SAMN42391124	SRR31303455	step5_sra_linkage	nan	nan					
SAMN42391125	SRR31303454	step5_sra_linkage	Illumina NovaSeq	true					
SAMN42391126	SRR31303453	step5_sra_linkage	nan	nan					
SAMN42391127	SRR31303452	step5_sra_linkage	Illumina NovaSeq	true					
SAMN42391128	SRR31303450	step5_sra_linkage	nan	nan					
SAMN42391129	SRR31303449	step5_sra_linkage	nan	nan					
SAMN42391130	SRR31303448	step5_sra_linkage	nan	nan					
SAMN42391131	SRR31303447	step5_sra_linkage	nan	nan					
SAMN42391132	SRR31303446	step5_sra_linkage	nan	nan					
SAMN42391133	SRR31303445	step5_sra_linkage	nan	nan					
SAMN42391134	SRR31303444	step5_sra_linkage	Illumina NovaSeq	true					
SAMN42391135	SRR31303443	step5_sra_linkage	nan	nan					
SAMN42391136	SRR31303442	step5_sra_linkage	nan	nan					
SAMN42391137	SRR31303441	step5_sra_linkage	nan	nan					
SAMN42391138	SRR31303439	step5_sra_linkage	Illumina NovaSeq	true					
SAMN42391139	SRR31303438	step5_sra_linkage	nan	nan					
SAMN42391140	SRR31303437	step5_sra_linkage	nan	nan					
SAMN42391141	SRR31303436	step5_sra_linkage	nan	nan					
SAMN42391142	SRR31303435	step5_sra_linkage	nan	nan					
SAMN42391143	SRR31303434	step5_sra_linkage	Illumina NovaSeq	true					
SAMN42391144	SRR31303433	step5_sra_linkage	nan	nan					
SAMN42391145	SRR31303432	step5_sra_linkage	nan	nan					
SAMN42391146	SRR31303431	step5_sra_linkage	nan	nan					
SAMN42391147	SRR31303430	step5_sra_linkage	nan	nan					
SAMN42391148	SRR31303428	step5_sra_linkage	nan	nan					
SAMN42391149	SRR31303427	step5_sra_linkage	nan	nan					
SAMN42391150	SRR31303426	step5_sra_linkage	nan	nan					
SAMN46491808	SRR32181461;SRR32181462	step5_sra_linkage	Illumina NextSeq; Oxford Nanopore GridION	true					
SAMN48004136	SRR33611266	step5_sra_linkage	Illumina HiSeq	true					
SAMN50777173	SRR35123194;SRR35123195	step5_sra_linkage	Illumina NextSeq; Oxford Nanopore GridION	true					
DRS190007	DRR300240	step5_sra_linkage	ILLUMINA	true					
DRS190014	DRR300247	step5_sra_linkage	ILLUMINA	true					
DRS190020	DRR300253	step5_sra_linkage	ILLUMINA	true					
DRS259958	DRR413409	step5_sra_linkage	ILLUMINA	true					
DRS259968	DRR413419	step5_sra_linkage	ILLUMINA	true					
DRS259973	DRR413424	step5_sra_linkage	ILLUMINA	true					
DRS273939	DRR428469	step5_sra_linkage	ILLUMINA	true					
DRS442920	DRR631450	step5_sra_linkage	ILLUMINA	true					
DRS474901	DRR900583	step5_sra_linkage	nan	true					
DRS474903	DRR900585	step5_sra_linkage	nan	true					
DRS648524	DRR902039	step5_sra_linkage	nan	true					
DRS648529	DRR902044	step5_sra_linkage	nan	true					
DRS648532	DRR902047	step5_sra_linkage	nan	true					
DRS648538	DRR902053	step5_sra_linkage	nan	true					
DRS648540	DRR902055	step5_sra_linkage	nan	true					
DRS648541	DRR902056	step5_sra_linkage	nan	true					
DRS648542	DRR902057	step5_sra_linkage	nan	true					
DRS648543	DRR902058	step5_sra_linkage	nan	true					
DRS648544	DRR902059	step5_sra_linkage	nan	true					
DRS648545	DRR902060	step5_sra_linkage	nan	true					
DRS648550	DRR902065	step5_sra_linkage	nan	true					
DRS648558	DRR902073	step5_sra_linkage	nan	true					
ERS1493033	ERR1775138	step5_sra_linkage	ILLUMINA	true					
ERS1493053	ERR1775158	step5_sra_linkage	ILLUMINA	true					
ERS1493061	ERR1775166	step5_sra_linkage	ILLUMINA	true					
ERS1493073	ERR1775178	step5_sra_linkage	ILLUMINA	true					
ERS1493077	ERR1775182	step5_sra_linkage	ILLUMINA	true					
ERS1493083	ERR1775188	step5_sra_linkage	ILLUMINA	true					
ERS1493094	ERR1775199	step5_sra_linkage	ILLUMINA	true					
ERS1493114	ERR1775219	step5_sra_linkage	ILLUMINA	true					
ERS1493121	ERR1775226	step5_sra_linkage	ILLUMINA	true					
ERS1493178	ERR1775283	step5_sra_linkage	ILLUMINA	true					
ERS1493190	ERR1775295	step5_sra_linkage	ILLUMINA	true					
ERS1493196	ERR1775301	step5_sra_linkage	ILLUMINA	true					
ERS6597324	ERR6096274	step5_sra_linkage	ILLUMINA	true					
ERS6597331	ERR6096281	step5_sra_linkage	ILLUMINA	true					
ERS6597350	ERR6096300	step5_sra_linkage	ILLUMINA	true					
ERS6597353	ERR6096303	step5_sra_linkage	ILLUMINA	true					
SRS10538223	SRR16303952	step5_sra_linkage	nan	true					
SRS10538224	SRR16303951	step5_sra_linkage	nan	true					
SRS10538261	SRR16303914	step5_sra_linkage	nan	true					
SRS10538264	SRR16303911	step5_sra_linkage	nan	true					
SRS10902074	SRR16760425	step5_sra_linkage	ILLUMINA	true					
SRS10902086	SRR16760399	step5_sra_linkage	ILLUMINA	true					
SRS10902096	SRR16760375	step5_sra_linkage	ILLUMINA	true					
SRS10902136	SRR16760321	step5_sra_linkage	ILLUMINA	true					
SRS10902159	SRR16760281	step5_sra_linkage	ILLUMINA	true					
SRS10902167	SRR16760269	step5_sra_linkage	ILLUMINA	true					
SRS10902172	SRR16760264	step5_sra_linkage	ILLUMINA	true					
SRS10902182	SRR16760247	step5_sra_linkage	ILLUMINA	true					
SRS10902188	SRR16760240	step5_sra_linkage	ILLUMINA	true					
SRS10902297	SRR16760177	step5_sra_linkage	ILLUMINA	true					
SRS15975360	SRR22541043	step5_sra_linkage	ILLUMINA	true					
SRS15975375	SRR22541028	step5_sra_linkage	nan	true					
SRS15975380	SRR22541023	step5_sra_linkage	ILLUMINA	true					
SRS15975384	SRR22541019	step5_sra_linkage	ILLUMINA	true					
SRS15975412	SRR22540991	step5_sra_linkage	nan	true					
SRS15975422	SRR22540981	step5_sra_linkage	nan	true					
SRS15975444	SRR22540959	step5_sra_linkage	nan	true					
SRS15975458	SRR22540945	step5_sra_linkage	nan	true					
SRS20312547	SRR27796352	step5_sra_linkage	nan	true					
SRS20312620	SRR27796276	step5_sra_linkage	nan	true					
SRS20312643	SRR27796254	step5_sra_linkage	ILLUMINA	true					
SRS20312645	SRR27796252	step5_sra_linkage	ILLUMINA	true					
SRS20312716	SRR27796182	step5_sra_linkage	nan	true					
SRS20312726	SRR27796171	step5_sra_linkage	nan	true					
SRS20312777	SRR27796120	step5_sra_linkage	nan	true					
SRS20312802	SRR27796093	step5_sra_linkage	ILLUMINA	true					
SRS20312814	SRR27796082	step5_sra_linkage	ILLUMINA	true					
SRS20312923	SRR27796613	step5_sra_linkage	nan	true					
SRS20312925	SRR27796610	step5_sra_linkage	nan	true					
SRS20312947	SRR27796588	step5_sra_linkage	ILLUMINA	true					
SRS20312953	SRR27796582	step5_sra_linkage	ILLUMINA	true					
SRS20313061	SRR27796474	step5_sra_linkage	ILLUMINA	true					
SRS20990015	SRR28622232	step5_sra_linkage	ILLUMINA	true					
SRS20990038	SRR28622209	step5_sra_linkage	ILLUMINA	true					
SRS23447260	SRR31615326	step5_sra_linkage	ILLUMINA	true					
SRS23447261	SRR31615325	step5_sra_linkage	nan	true					
SRS23447262	SRR31615324	step5_sra_linkage	nan	true					
SRS23447263	SRR31615323	step5_sra_linkage	nan	true					
SRS23447264	SRR31615322	step5_sra_linkage	nan	true					
SRS23447265	SRR31615321	step5_sra_linkage	nan	true					
SRS23447266	SRR31615320	step5_sra_linkage	nan	true					
SRS23447267	SRR31615319	step5_sra_linkage	nan	true					
SRS23447268	SRR31615318	step5_sra_linkage	nan	true					
SRS23447269	SRR31615317	step5_sra_linkage	nan	true					
SRS2344727	SRR5814350	step5_sra_linkage	ILLUMINA	true					
SRS23447270	SRR31615316	step5_sra_linkage	nan	true					
SRS23447271	SRR31615315	step5_sra_linkage	nan	true					
SRS23447272	SRR31615314	step5_sra_linkage	nan	true					
SRS23447273	SRR31615313	step5_sra_linkage	nan	true					
SRS23447274	SRR31615312	step5_sra_linkage	nan	true					
SRS23447275	SRR31615311	step5_sra_linkage	nan	true					
SRS23447276	SRR31615310	step5_sra_linkage	nan	true					
SRS23447277	SRR31615309	step5_sra_linkage	nan	true					
SRS23447278	SRR31615308	step5_sra_linkage	nan	true					
SRS23447279	SRR31615307	step5_sra_linkage	nan	true					
SRS2344728	SRR5814348	step5_sra_linkage	nan	true					
SRS23447280	SRR31615306	step5_sra_linkage	nan	true					
SRS23447281	SRR31615305	step5_sra_linkage	nan	true					
SRS23447282	SRR31615304	step5_sra_linkage	nan	true					
SRS23447283	SRR31615303	step5_sra_linkage	nan	true					
SRS23447284	SRR31615302	step5_sra_linkage	nan	true					
SRS23447293	SRR31615293	step5_sra_linkage	nan	true					
SRS23447294	SRR31615292	step5_sra_linkage	nan	true					
SRS23447295	SRR31615291	step5_sra_linkage	nan	true					
SRS23447296	SRR31615290	step5_sra_linkage	ILLUMINA	true					
SRS23447299	SRR31615287	step5_sra_linkage	nan	true					
SRS2344730	SRR5814346	step5_sra_linkage	nan	true					
SRS23447301	SRR31615285	step5_sra_linkage	nan	true					
SRS23447302	SRR31615284	step5_sra_linkage	nan	true					
SRS23447303	SRR31615283	step5_sra_linkage	nan	true					
SRS23447304	SRR31615282	step5_sra_linkage	nan	true					
SRS23447305	SRR31615281	step5_sra_linkage	nan	true					
SRS23447306	SRR31615280	step5_sra_linkage	nan	true					
SRS23447307	SRR31615279	step5_sra_linkage	nan	true					
SRS23447308	SRR31615278	step5_sra_linkage	nan	true					
SRS23447309	SRR31615277	step5_sra_linkage	nan	true					
SRS23447310	SRR31615276	step5_sra_linkage	nan	true					
SRS23447313	SRR31615273	step5_sra_linkage	nan	true					
SRS23447314	SRR31615272	step5_sra_linkage	nan	true					
SRS23447315	SRR31615271	step5_sra_linkage	nan	true					
SRS23447316	SRR31615270	step5_sra_linkage	nan	true					
SRS23447319	SRR31615267	step5_sra_linkage	nan	true					
SRS2344732	SRR5814345	step5_sra_linkage	ILLUMINA	true					
SRS23447320	SRR31615266	step5_sra_linkage	nan	true					
SRS23447321	SRR31615265	step5_sra_linkage	nan	true					
SRS2344735	SRR5814342	step5_sra_linkage	nan	true					
SRS2344739	SRR5814339	step5_sra_linkage	nan	true					
SRS2344742	SRR5814335	step5_sra_linkage	nan	true					
SRS2344749	SRR5814329	step5_sra_linkage	nan	true					
SRS2344754	SRR5814324	step5_sra_linkage	nan	true					
SRS2344755	SRR5814321	step5_sra_linkage	nan	true					
SRS2344756	SRR5814322	step5_sra_linkage	nan	true					
SRS2344757	SRR5814320	step5_sra_linkage	nan	true					
SRS4426916	SRR8652780	step5_sra_linkage	ILLUMINA	true					
SRS4426918	SRR8652779	step5_sra_linkage	ILLUMINA	true					
SRS4426920	SRR8652777	step5_sra_linkage	ILLUMINA	true					
SRS4426928	SRR8652770	step5_sra_linkage	ILLUMINA	true					
SRS4426937	SRR8652760	step5_sra_linkage	ILLUMINA	true					
SRS4426948	SRR8652749	step5_sra_linkage	ILLUMINA	true					
SRS4426956	SRR8652742	step5_sra_linkage	ILLUMINA	true					
SRS4426968	SRR8652729	step5_sra_linkage	ILLUMINA	true					
SRS4426972	SRR8652725	step5_sra_linkage	ILLUMINA	true					
SRS4426979	SRR8652718	step5_sra_linkage	ILLUMINA	true					
SRS4432879	SRR8661735	step5_sra_linkage	nan	true					
SRS4432881	SRR8661733	step5_sra_linkage	ILLUMINA	true					
SRS4432884	SRR8661730	step5_sra_linkage	ILLUMINA	true					
SRS4432890	SRR8661724	step5_sra_linkage	ILLUMINA	true					
SRS4432892	SRR8661722	step5_sra_linkage	ILLUMINA	true					
SRS4432897	SRR8661717	step5_sra_linkage	ILLUMINA	true					
SRS4432901	SRR8661713	step5_sra_linkage	ILLUMINA	true					
SRS4432902	SRR8661712	step5_sra_linkage	ILLUMINA	true					
SRS4432928	SRR8661686	step5_sra_linkage	ILLUMINA	true					
SRS720181	SRR1610545	step5_sra_linkage	ILLUMINA	true					
SRS720185	SRR1610549	step5_sra_linkage	ILLUMINA	true					
SRS720186	SRR1610550	step5_sra_linkage	ILLUMINA	true					
SRS720190	SRR1610554	step5_sra_linkage	ILLUMINA	true					
SRS720196	SRR1610560	step5_sra_linkage	ILLUMINA	true					
